,Country,1990.0,1991.0,1992.0,1993.0,1994.0,1995.0,1996.0,1997.0,1998.0,1999.0,2000.0,2001.0,2002.0,2003.0,2004.0,2005.0,2006.0,2007.0,2008.0,2009.0,2010.0,2011.0,2012.0,2013.0,2014.0,2015.0,2016.0,2017.0,2018.0,2019.0,2020.0
0,Canada,0.0019191919191919194,0.0019191919191919194,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.059000000000000004,0.062,0.062,0.062,0.162,0.264,0.329,0.405,0.69,0.945,1.552,2.448,2.9772060000000002,3.7885141414141414,6.641651515151516,8.72419191919192,10.188573737373739,11.31148787878788,11.145443434343434,12.817069696969696,26.96639090909091,30.93311717171717,31.513615151515154,33.14446565656566,32.6596696969697,36.10247467347183
1,Mexico,0.001,0.001,0.001,0.001,0.005,0.007,0.006,0.012,0.015,0.017,0.019,0.018000000000000002,0.021,0.019,0.02,0.019,0.04499999999999987,0.2479999999999993,0.2549999999999993,0.5963527777777761,1.2391111111111075,1.6483213888888844,3.6883102777777674,4.184543888888877,6.426196666666649,8.745094722222197,10.378094722222194,10.619781666666636,13.088611111111073,16.726666680048,19.706818407682547
2,US,2.8167676767676766,2.980758585858586,2.9166898989898993,3.0361888888888897,3.4819282828282834,3.196215151515152,3.2667363636363635,3.3212474747474747,3.056258585858586,4.533331313131312,5.649758585858587,6.805384848484849,10.458868686868689,11.300470707070708,14.286607070707072,17.990453535353534,26.857714141414146,34.79790606060607,55.92232323232324,74.63245656565657,95.6083292929293,121.39050404040405,142.24414444444446,169.53509595959596,183.49018383838384,192.644997979798,229.28541616161618,256.8714090909091,275.42167070707075,298.871195959596,340.91900505050506
5,Argentina,0.0,0.0,0.0,0.0,0.0,0.0,0.009618,0.014592000000000003,0.032541,0.034781,0.034758,0.049361,0.07340500000000001,0.077954,0.07244599999999997,0.071719665,0.06964000000000001,0.06159299999999999,0.04195107799999999,0.036831528599999996,0.025351606199999998,0.026590549999999998,0.3698619993329999,0.453354876,0.619491,0.5933349629999998,0.5473589999999999,0.6115669999999999,1.4127429999999996,4.995966423999997,9.470297616854376
6,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.005,0.002,0.001,0.0349,0.061,0.061,0.061,0.0929,0.237,0.6627818363826152,1.183,1.238,2.176558,2.7047689999999998,5.05,6.575862736655708,12.210251668688802,21.62570216046869,33.48887199659949,42.3732582483552,48.475141213601034,55.98562167983402,57.01361507360342
7,Chile,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.007,0.007,0.005,0.007,0.007,0.0112,0.03812314,0.07901422,0.32532599000000006,0.33759564000000003,0.40838744999999993,0.545075566,1.44312018,2.11464801,2.4518394590000008,3.6255593567499997,3.5878947166,4.895221293637153,5.62554066316346
8,Colombia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05199,0.049479999999999996,0.06298139278999973,0.04989097491999974,0.0539181667099997,0.05770781402999971,0.038569919909999716,0.041271944579999706,0.05485471132999971,0.0576248025999997,0.07023029788,0.06837744831,0.050887341360000005,0.00307141922,0.055437175930000006,0.063324063,0.02902352888
9,Ecuador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000962135,0.002682461,0.0032044166660000002,0.00343485,0.00334467,0.002398368,0.056702974648000004,0.07974246653799999,0.098806316921,0.083958750247,0.0734,0.08025777129100001,0.08552693725000009,0.08552693725000009
10,Peru,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0006,0.0005,0.0006,0.0008,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.0012,0.2575,0.5943741314886701,1.0541146262971035,1.0734322680000001,1.5024381678166665,1.655,1.804
11,Trinidad & Tobago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,Venezuela,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00126,0.0,0.0,0.0,0.0,0.0
13,Central America,0.0,0.0,0.0,0.0,0.0,0.0,0.022590363,0.07571247,0.06420843131,0.09965608566999999,0.1749790818,0.1794242027,0.2543143672,0.2302238435,0.2554340283,0.2023131143,0.2721626218,0.2403966951,0.1980772051,0.42138656220000004,0.5218727958,0.74175713177,1.12925645,1.3489790202299998,2.09395367073,3.135330651389633,3.29947169781621,3.209574677941379,4.435549853769485,4.40017598863802,3.6265850466363654
14,Other Caribbean,0.0,0.0,0.0,0.0017171717171717172,0.007777777777777778,0.007777777777777778,0.007365622222222223,0.008021527979797981,0.00912294888888889,0.011434834646464647,0.039549713939393945,0.04807782262626264,0.06091937121212122,0.0646916103030303,0.09531646363636365,0.10666036121212122,0.12277725575757575,0.12855733334024746,0.13896950508602943,0.19326407123087636,0.2815776049059449,0.35027307854259004,0.6688853733011928,1.0074735708313427,1.0600487053039132,1.1451631403137652,1.1635691760503692,1.3202364784757679,1.4114033126624412,1.8544127016308356,2.255842597735151
